0   0.5520   0.5510   0.551

1   0.4051   0.4041   0.404

2   0.4072   0.4062   0.406

0   3.5090   3.6480   3.432

1   3.0611   3.2101   2.992

2   2.8722   3.0282   2.818

0   4.1610   3.9440   4.099

1   3.7071   3.4801   3.675

2   3.5032   3.2722   3.487

0   4.4500   4.4440   4.501

1   4.0051   4.0031   4.044

2   3.8002   3.7952   3.830

0   5.4360   4.7880   5.248

1   5.0091   4.3561   4.806

2   4.7932   4.1382   4.580

0   5.5460   5.6620   5.479

1   5.1421   5.2371   5.056

2   4.9332   5.0232   4.847

