0   0.5990   4.1350   2.820

1   0.5161   3.6621   2.256

2   0.4882   3.4982   2.066

0   6.5270   7.1560   4.234

1   5.9821   6.6001   3.550

2   5.7272   6.3352   3.277

0   7.6720   8.1070   5.540

1   7.1311   7.5511   4.859

2   6.8742   7.2752   4.534

0   9.0510  10.3580   5.959

1   8.4241   9.7751   5.272

2   8.0692   9.4642   4.931

0  11.4620  11.5780   6.720

1  10.8721  11.0381   6.030

2  10.5202  10.7422   5.668

0  12.0220  12.5440   6.597

1  11.4611  11.9211   5.916

2  11.1272  11.5512   5.552

